Year,Month,WeekIndex,Genre,genre_weekly_score,weekly_position,spotify_track_preview_url,Performer,Song,spotify_track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
1980,August,4,Folk,0.2812730598874014,8,https://p.scdn.co/mp3-preview/282dd09a7ed3a6e43e96759bc2cb5f3d08eb3972?cid=b8d3901151d34489a160e3cf0ab1fa94,Paul Simon,Late In The Evening,2h23bjG8B3bcD47HBu6bHG,0.72,0.88,5.0,-8.987999999999998,1.0,0.0406,0.199,0.0246,0.0864999999999999,0.961,118.623,4.0
1980,August,4,Country,0.21747224384942754,9,https://p.scdn.co/mp3-preview/17605d4dd368b7a73d598207afb9e464177b191c?cid=b8d3901151d34489a160e3cf0ab1fa94,Johnny Lee,Lookin' For Love,5pvNhGuCow3Eq1nWbP3Sco,0.74,0.394,2.0,-15.126,1.0,0.0331,0.5859999999999999,0.000215,0.316,0.78,123.689,4.0
1980,August,4,Funk,0.1419159758100044,10,https://p.scdn.co/mp3-preview/be90be73292288be401b0b3044aa3fc9f5450185?cid=b8d3901151d34489a160e3cf0ab1fa94,The Manhattans,Shining Star,0np4arBSp4ZBOfXGZhXQ4I,0.6119999999999999,0.329,4.0,-13.038,1.0,0.0365,0.0633,0.0,0.0658,0.572,74.046,4.0
1980,August,5,Rock,9.330199522658853,1,https://p.scdn.co/mp3-preview/55556c40705f9a1b8ff8ee20e95a0b744fe18356?cid=b8d3901151d34489a160e3cf0ab1fa94,Christopher Cross,Sailing,6Hu6dzwlvoyg3zBUC8k4BK,0.4689999999999999,0.382,2.0,-13.203,1.0,0.0374,0.3639999999999999,0.00025,0.36,0.1779999999999999,149.994,4.0
1980,August,5,Easy Listening,3.3847082399525124,2,https://p.scdn.co/mp3-preview/55556c40705f9a1b8ff8ee20e95a0b744fe18356?cid=b8d3901151d34489a160e3cf0ab1fa94,Christopher Cross,Sailing,6Hu6dzwlvoyg3zBUC8k4BK,0.4689999999999999,0.382,2.0,-13.203,1.0,0.0374,0.3639999999999999,0.00025,0.36,0.1779999999999999,149.994,4.0
1980,August,5,Pop,1.8468544794274606,3,https://p.scdn.co/mp3-preview/55556c40705f9a1b8ff8ee20e95a0b744fe18356?cid=b8d3901151d34489a160e3cf0ab1fa94,Christopher Cross,Sailing,6Hu6dzwlvoyg3zBUC8k4BK,0.4689999999999999,0.382,2.0,-13.203,1.0,0.0374,0.3639999999999999,0.00025,0.36,0.1779999999999999,149.994,4.0
1980,August,5,R&B,1.632803240305174,4,https://p.scdn.co/mp3-preview/55556c40705f9a1b8ff8ee20e95a0b744fe18356?cid=b8d3901151d34489a160e3cf0ab1fa94,Christopher Cross,Sailing,6Hu6dzwlvoyg3zBUC8k4BK,0.4689999999999999,0.382,2.0,-13.203,1.0,0.0374,0.3639999999999999,0.00025,0.36,0.1779999999999999,149.994,4.0
1980,August,5,Dance,1.6256350467604093,5,https://p.scdn.co/mp3-preview/55556c40705f9a1b8ff8ee20e95a0b744fe18356?cid=b8d3901151d34489a160e3cf0ab1fa94,Christopher Cross,Sailing,6Hu6dzwlvoyg3zBUC8k4BK,0.4689999999999999,0.382,2.0,-13.203,1.0,0.0374,0.3639999999999999,0.00025,0.36,0.1779999999999999,149.994,4.0
1980,August,5,Jazz,0.5232558139534884,6,https://p.scdn.co/mp3-preview/1bf8969b69ee254141720888a13a7386a90f83a5?cid=b8d3901151d34489a160e3cf0ab1fa94,George Benson,Give Me The Night,62GYoGszQfROZswLee6W3O,0.85,0.466,1.0,-15.673,1.0,0.0555,0.314,0.0234,0.129,0.86,109.936,4.0
1980,August,5,Soul,0.42715089008191,7,https://p.scdn.co/mp3-preview/1bf8969b69ee254141720888a13a7386a90f83a5?cid=b8d3901151d34489a160e3cf0ab1fa94,George Benson,Give Me The Night,62GYoGszQfROZswLee6W3O,0.85,0.466,1.0,-15.673,1.0,0.0555,0.314,0.0234,0.129,0.86,109.936,4.0
1980,August,5,Folk,0.2886745566021819,8,https://p.scdn.co/mp3-preview/282dd09a7ed3a6e43e96759bc2cb5f3d08eb3972?cid=b8d3901151d34489a160e3cf0ab1fa94,Paul Simon,Late In The Evening,2h23bjG8B3bcD47HBu6bHG,0.72,0.88,5.0,-8.987999999999998,1.0,0.0406,0.199,0.0246,0.0864999999999999,0.961,118.623,4.0
1980,August,5,Country,0.24395930927885814,9,https://p.scdn.co/mp3-preview/17605d4dd368b7a73d598207afb9e464177b191c?cid=b8d3901151d34489a160e3cf0ab1fa94,Johnny Lee,Lookin' For Love,5pvNhGuCow3Eq1nWbP3Sco,0.74,0.394,2.0,-15.126,1.0,0.0331,0.5859999999999999,0.000215,0.316,0.78,123.689,4.0
1980,August,5,Funk,0.12827873099257503,10,https://p.scdn.co/mp3-preview/bb515a1de31b939e57d0b4bf21c357ce6b86823f?cid=b8d3901151d34489a160e3cf0ab1fa94,Larry Graham,One In A Million You,1CzgvJvt2JRy4uEX3SVaxO,0.51,0.226,10.0,-14.307,1.0,0.0292,0.666,2e-06,0.318,0.1739999999999999,71.401,4.0
